Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Product,Throughput (1000 m3/d),Committed Volumes (1000 m3/d),Uncommitted Volumes (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
2006-01-01,1,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-01-01,1,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.779232258064517,,,,,
2006-01-01,1,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,12.968490322580646,,,,,
2006-01-01,1,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.6254645161290323,,,,,
2006-01-01,1,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,14.894087096774191,,,,,
2006-01-01,1,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-01-01,1,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3.5994741935483874,,,,,
2006-01-01,1,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.4057741935483871,,,,,
2006-01-01,1,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-01-01,1,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,35.0,
2006-02-01,2,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-02-01,2,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.857021428571428,,,,,
2006-02-01,2,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,14.060675000000002,,,,,
2006-02-01,2,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.6786857142857143,,,,,
2006-02-01,2,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,11.64127142857143,,,,,
2006-02-01,2,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-02-01,2,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2.4701678571428576,,,,,
2006-02-01,2,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.27039285714285716,,,,,
2006-02-01,2,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-02-01,2,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,36.0,
2006-03-01,3,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-03-01,3,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.8982032258064505,,,,,
2006-03-01,3,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,12.80507419354839,,,,,
2006-03-01,3,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,2.5550483870967744,,,,,
2006-03-01,3,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,12.685725806451613,,,,,
2006-03-01,3,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-03-01,3,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2.8151774193548382,,,,,
2006-03-01,3,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.42954838709677423,,,,,
2006-03-01,3,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-03-01,3,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,37.0,
2006-04-01,4,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-04-01,4,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,5.5317066666666665,,,,,
2006-04-01,4,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9.57836666666667,,,,,
2006-04-01,4,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.5490933333333332,,,,,
2006-04-01,4,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,14.94055666666667,,,,,
2006-04-01,4,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-04-01,4,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,1.1753866666666668,,,,,
2006-04-01,4,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.17413333333333333,,,,,
2006-04-01,4,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-04-01,4,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,35.0,Maintenance
2006-05-01,5,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-05-01,5,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.757248387096775,,,,,
2006-05-01,5,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,6.7905999999999995,,,,,
2006-05-01,5,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.4618032258064515,,,,,
2006-05-01,5,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,14.38899677419355,,,,,
2006-05-01,5,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-05-01,5,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,0.4125967741935484,,,,,
2006-05-01,5,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1.795532258064516,,,,,
2006-05-01,5,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-05-01,5,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,29.0,
2006-06-01,6,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-06-01,6,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.787996666666666,,,,,
2006-06-01,6,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,5.911033333333332,,,,,
2006-06-01,6,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.47097000000000006,,,,,
2006-06-01,6,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,13.787859999999998,,,,,
2006-06-01,6,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-06-01,6,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5.770293333333333,,,,,
2006-06-01,6,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.5049266666666666,,,,,
2006-06-01,6,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-06-01,6,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,36.0,
2006-07-01,7,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-07-01,7,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.94138064516129,,,,,
2006-07-01,7,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,7.516429032258064,,,,,
2006-07-01,7,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.6753870967741936,,,,,
2006-07-01,7,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,14.44809677419355,,,,,
2006-07-01,7,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-07-01,7,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3.3790354838709677,,,,,
2006-07-01,7,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.32725806451612904,,,,,
2006-07-01,7,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-07-01,7,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,37.0,Maintenance
2006-08-01,8,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-08-01,8,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.577496774193548,,,,,
2006-08-01,8,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9.237590322580646,,,,,
2006-08-01,8,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.7173967741935483,,,,,
2006-08-01,8,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,15.577141935483873,,,,,
2006-08-01,8,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-08-01,8,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2.1894451612903225,,,,,
2006-08-01,8,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.4005451612903226,,,,,
2006-08-01,8,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-08-01,8,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,37.0,
2006-09-01,9,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-09-01,9,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.261766666666666,,,,,
2006-09-01,9,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,10.443856666666667,,,,,
2006-09-01,9,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.0247199999999999,,,,,
2006-09-01,9,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,15.70272,,,,,
2006-09-01,9,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-09-01,9,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,4.178026666666666,,,,,
2006-09-01,9,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1.3775066666666664,,,,,
2006-09-01,9,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-09-01,9,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,39.0,Maintenance; carryover
2006-10-01,10,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-10-01,10,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6.6601064516129025,,,,,
2006-10-01,10,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9.039080645161292,,,,,
2006-10-01,10,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.49016129032258066,,,,,
2006-10-01,10,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,11.40933225806452,,,,,
2006-10-01,10,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-10-01,10,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2.4525516129032257,,,,,
2006-10-01,10,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2.851874193548387,,,,,
2006-10-01,10,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-10-01,10,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,35.0,Maintenance
2006-11-01,11,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-11-01,11,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,5.360123333333333,,,,,
2006-11-01,11,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,13.476346666666668,,,,,
2006-11-01,11,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.4452033333333334,,,,,
2006-11-01,11,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,9.718459999999999,,,,,
2006-11-01,11,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-11-01,11,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3.3497166666666667,,,,,
2006-11-01,11,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,5.230883333333333,,,,,
2006-11-01,11,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-11-01,11,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,37.0,Maintenance; carryover
2006-12-01,12,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2006-12-01,12,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.0560967741935485,,,,,
2006-12-01,12,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,11.770977419354836,,,,,
2006-12-01,12,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,2.1946419354838707,,,,,
2006-12-01,12,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,12.367290322580645,,,,,
2006-12-01,12,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2006-12-01,12,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,1.4824774193548387,,,,,
2006-12-01,12,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1.109325806451613,,,,,
2006-12-01,12,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2006-12-01,12,2006,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,30.0,Maintenance
2007-01-01,1,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2007-01-01,1,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.077987096774192,,,,,
2007-01-01,1,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,10.175283870967746,,,,,
2007-01-01,1,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,2.8269225806451614,,,,,
2007-01-01,1,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,11.786554838709675,,,,,
2007-01-01,1,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2007-01-01,1,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2.6555548387096777,,,,,
2007-01-01,1,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.7904161290322581,,,,,
2007-01-01,1,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2007-01-01,1,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,36.0,Maintenance
2007-02-01,2,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2007-02-01,2,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,4.807196428571428,,,,,
2007-02-01,2,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,14.334249999999997,,,,,
2007-02-01,2,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,3.832732142857143,,,,,
2007-02-01,2,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,12.724682142857144,,,,,
2007-02-01,2,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2007-02-01,2,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,0.04107142857142857,,,,,
2007-02-01,2,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.6902892857142857,,,,,
2007-02-01,2,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2007-02-01,2,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,35.0,Maintenance
2007-03-01,3,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2007-03-01,3,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.073683870967743,,,,,
2007-03-01,3,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8.963032258064516,,,,,
2007-03-01,3,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,3.704629032258065,,,,,
2007-03-01,3,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,9.322051612903227,,,,,
2007-03-01,3,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2007-03-01,3,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,1.5861677419354838,,,,,
2007-03-01,3,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.7663258064516129,,,,,
2007-03-01,3,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2007-03-01,3,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,35.0,Maintenance
2007-04-01,4,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2007-04-01,4,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.58588,,,,,
2007-04-01,4,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,11.602309999999997,,,,,
2007-04-01,4,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,3.0941966666666665,,,,,
2007-04-01,4,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,14.640436666666668,,,,,
2007-04-01,4,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2007-04-01,4,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5.823506666666668,,,,,
2007-04-01,4,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.7113666666666667,,,,,
2007-04-01,4,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2007-04-01,4,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,40.0,Maintenance; carryover
2007-05-01,5,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2007-05-01,5,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,7.299032258064518,,,,,
2007-05-01,5,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,12.24342580645161,,,,,
2007-05-01,5,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.243125806451613,,,,,
2007-05-01,5,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,15.692258064516128,,,,,
2007-05-01,5,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2007-05-01,5,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,6.17742258064516,,,,,
2007-05-01,5,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.5719677419354839,,,,,
2007-05-01,5,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2007-05-01,5,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,42.0,
2007-06-01,6,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,,,
2007-06-01,6,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6.920553333333333,,,,,
2007-06-01,6,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8.08286,,,,,
2007-06-01,6,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.7347833333333333,,,,,
2007-06-01,6,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,16.104450000000003,,,,,
2007-06-01,6,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,refined petroleum products,0.0,,,,,
2007-06-01,6,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10.348866666666668,,,,,
2007-06-01,6,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1.1183766666666668,,,,,
2007-06-01,6,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,refined petroleum products,0.0,,,,,
2007-06-01,6,2007,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,,,,,,,,42.0,
